order_id,quantity,item_name,choice_description,item_price
1611,2,Canned Soft Drink,[Coke],2.5
1612,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",8.99
1612,1,Chips and Guacamole,,3.99
1614,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1614,1,Canned Soft Drink,[Coke],1.25
1615,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",8.75
1615,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",9.39
1615,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1615,1,Steak Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1617,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",9.25
1617,1,Chips and Guacamole,,4.45
1618,1,Canned Soft Drink,[Diet Coke],1.25
1618,1,Carnitas Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
1618,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75
1620,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75
1620,1,Chips and Guacamole,,4.45
1621,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Fajita Veggies]]",8.99
1621,1,Canned Soda,[Sprite],1.09
1623,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Sour Cream, Lettuce, Cheese, Black Beans, Rice]]",8.99
1623,1,Side of Chips,,1.69
1624,1,Barbacoa Bowl,"[[Rice, Cheese]]",8.69
1624,1,Side of Chips,,1.69
1626,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1626,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1626,1,Chips and Guacamole,,4.45
1627,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1627,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1627,1,Chips and Fresh Tomato Salsa,,2.95
1627,1,Bottled Water,,1.5
1629,1,Bottled Water,,1.09
1629,1,Side of Chips,,1.69
1629,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",8.49
1630,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1630,1,Chips and Fresh Tomato Salsa,,2.95
1630,1,Canned Soft Drink,[Coke],1.25
1632,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98
1632,1,Nantucket Nectar,[Peach Orange],3.39
1633,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1633,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1633,1,Chips,,2.15
1635,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
1635,1,Veggie Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49
1636,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole]]",11.25
1636,1,Bottled Water,,1.5
1638,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.99
1638,1,Chips and Fresh Tomato Salsa,,2.39
1639,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75
1639,1,Chips and Guacamole,,4.45
1641,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1641,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25
1642,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75
1642,1,Chips and Guacamole,,4.45
1642,3,Canned Soft Drink,[Diet Coke],3.75
1644,1,Canned Soft Drink,[Lemonade],1.25
1644,1,Chips and Guacamole,,4.45
1644,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75
1645,1,Canned Soft Drink,[Coke],1.25
1645,1,Bottled Water,,1.5
1645,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
1647,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1647,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1648,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25
1648,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25
1648,1,Chips and Guacamole,,4.45
1648,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",8.75
1650,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",8.75
1650,1,Chips and Guacamole,,4.45
1651,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75
1651,1,Canned Soft Drink,[Lemonade],1.25
1651,1,Chips,,2.15
1653,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75
1653,1,Canned Soft Drink,[Sprite],1.25
1653,1,Chips and Tomatillo Green Chili Salsa,,2.95
1654,1,Steak Soft Tacos,[Fresh Tomato Salsa],9.25
1654,1,Chips and Tomatillo Red Chili Salsa,,2.95
1656,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75
1656,1,Canned Soft Drink,[Lemonade],1.25
1657,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1657,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.75
1657,1,Canned Soft Drink,[Coke],1.25
1657,1,Canned Soft Drink,[Nestea],1.25
1659,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1659,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",11.75
1660,2,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",17.5
1660,1,Chips,,2.15
1660,1,Canned Soft Drink,[Coke],1.25
1660,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1660,10,Bottled Water,,15
1660,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",11.25
1660,1,Chips and Guacamole,,4.45
1660,1,Chips and Guacamole,,4.45
1660,1,Chips and Tomatillo Red Chili Salsa,,2.95
1662,1,Canned Soft Drink,[Sprite],1.25
1662,1,Bottled Water,,1.5
1662,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",8.75
1662,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]",11.25
1662,1,Chips and Fresh Tomato Salsa,,2.95
1663,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1663,1,Canned Soft Drink,[Sprite],1.25
1665,1,Canned Soft Drink,[Diet Coke],1.25
1665,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",8.75
1665,1,Chips,,2.15
1666,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1666,1,6 Pack Soft Drink,[Coke],6.49
1668,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1668,1,Chips and Guacamole,,4.45
1669,1,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",8.75
1669,1,Chips and Guacamole,,4.45
1671,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1671,3,Bottled Water,,4.5
1672,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",11.25
1672,1,Canned Soft Drink,[Coke],1.25
1674,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1674,1,Chips and Guacamole,,4.45
1675,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75
1675,1,Chips and Guacamole,,4.45
1677,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole]]",11.25
1677,1,Chips and Guacamole,,4.45
1678,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1678,1,Chips and Guacamole,,4.45
1680,1,Steak Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1680,1,Bottled Water,,1.5
1681,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25
1681,1,Chips and Guacamole,,4.45
1683,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75
1683,1,Chips and Guacamole,,4.45
1684,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Lettuce]]",8.75
1684,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",11.75
1686,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1686,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1687,1,Bottled Water,,1.5
1687,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",8.75
1687,1,Chips,,2.15
1689,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25
1689,1,Chips and Fresh Tomato Salsa,,2.95
1690,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",18.5
1690,1,Canned Soft Drink,[Coke],1.25
1690,1,Chips and Guacamole,,4.45
1692,1,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Sour Cream, Cheese, Guacamole]]",11.25
1692,1,Carnitas Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",11.89
1692,1,Canned Soft Drink,[Diet Coke],1.25
1693,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.39
1693,1,Chips and Guacamole,,4.45
1695,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.75
1695,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Cheese]",8.75
1695,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25
1696,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
1696,1,Chips and Guacamole,,4.45
1696,1,Canned Soft Drink,[Coke],1.25
1696,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1698,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
1698,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1698,1,Chips,,2.15
1699,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1699,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]",11.25
1699,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1701,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25
1701,1,Chips,,2.15
1701,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1701,1,Chips,,2.15
1702,1,Steak Bowl,"[Rice, Tomatillo-Red Chili Salsa (Hot)]",8.99
1702,1,Steak Burrito,"[Rice, Tomatillo-Red Chili Salsa (Hot)]",8.99
1704,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Rice, Lettuce, Cheese]]",8.75
1704,1,Chips and Guacamole,,4.45
1705,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
1705,1,Canned Soft Drink,[Diet Coke],1.25
1705,1,Chips and Guacamole,,4.45
1707,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75
1707,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
1708,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1708,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1710,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Guacamole]]",11.75
1710,1,Chips,,2.15
1711,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75
1711,1,Chips and Guacamole,,4.45
1713,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",11.25
1713,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",9.25
1714,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75
1714,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",9.25
1714,1,Chips and Guacamole,,4.45
1716,1,Chips and Guacamole,,4.45
1716,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1717,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",9.25
1717,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Guacamole, Lettuce]]",11.25
1717,1,Chips,,2.15
1719,2,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce, Sour Cream]]",18.5
1719,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1719,2,Chips and Tomatillo Red Chili Salsa,,5.9
1720,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",11.89
1720,1,Chips and Guacamole,,4.45
1722,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25
1722,1,Chips and Fresh Tomato Salsa,,2.95
1723,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",11.25
1723,1,Chips and Tomatillo Red Chili Salsa,,2.95
1725,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25
1725,1,Chips and Fresh Tomato Salsa,,2.95
1726,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1726,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25
1728,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Lettuce]]",11.25
1728,1,Chips,,2.15
1729,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
1729,2,Chips and Guacamole,,8.9
1731,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1731,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1732,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75
1732,1,Chips,,2.15
1732,1,Canned Soft Drink,[Coke],1.25
1734,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75
1734,1,Chips and Guacamole,,4.45
1735,1,Canned Soft Drink,[Coke],1.25
1735,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.25
1735,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25
1737,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole]]",11.25
1737,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25
1737,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25
1738,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",8.75
1738,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce]]",8.75
1738,2,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",18.5
1740,1,Chips and Guacamole,,4.45
1740,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25
1741,1,6 Pack Soft Drink,[Coke],6.49
1741,1,Chips and Guacamole,,4.45
1741,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",8.75
1743,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1743,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream]]",9.25
1744,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25
1744,1,Chips,,2.15
1746,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1746,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",9.25
1746,1,Chips and Guacamole,,4.45
1746,1,Canned Soft Drink,[Lemonade],1.25
1746,1,Canned Soft Drink,[Sprite],1.25
1747,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce]]",8.75
1747,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1749,1,Chips and Guacamole,,4.45
1749,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1749,1,Canned Soft Drink,[Coke],1.25
1750,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",11.75
1750,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1752,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese]]",9.39
1752,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",8.75
1753,1,Canned Soft Drink,[Coke],1.25
1753,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",9.25
1753,1,Chips and Guacamole,,4.45
1755,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese]]",8.75
1755,1,Canned Soft Drink,[Coke],1.25
1755,1,Chips and Tomatillo Green Chili Salsa,,2.95
1756,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.25
1756,1,Chips and Guacamole,,4.45
1758,1,Chips and Guacamole,,4.45
1758,1,Steak Burrito,"[Fresh Tomato Salsa, [Cheese, Black Beans, Rice]]",9.25
1759,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
1759,1,Chips and Tomatillo Red Chili Salsa,,2.95
1759,1,Canned Soft Drink,[Diet Coke],1.25
1761,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75
1761,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75
1761,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",8.75
1761,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese]]",8.75
1761,2,Chips,,4.3
1762,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]",9.25
1762,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Lettuce]]",9.39
1764,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",22.5
1764,1,Chips and Guacamole,,4.45
1764,1,Chips and Fresh Tomato Salsa,,2.95
1764,1,Chips,,2.15
1764,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",23.5
1765,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1765,1,Chips,,2.15
1765,1,Canned Soft Drink,[Coke],1.25
1767,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",17.5
1768,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75
1768,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1768,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25
1770,1,Barbacoa Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.75
1770,1,Bottled Water,,1.5
1771,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75
1771,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream]]",8.75
1773,1,Chips and Guacamole,,4.45
1773,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75
1774,1,Carnitas Crispy Tacos,"[Fresh Tomato Salsa, [Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25
1774,1,Chips and Guacamole,,4.45
1776,1,Chips,,2.15
1776,1,Bottled Water,,1.5
1776,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
1777,1,Chips and Guacamole,,4.45
1777,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25
1779,1,Canned Soft Drink,[Diet Coke],1.25
1779,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75
1779,1,Chips and Tomatillo Red Chili Salsa,,2.95
1780,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1780,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1782,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
1782,1,Chips,,2.15
1783,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",9.25
1783,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",8.75
1785,1,Bottled Water,,1.5
1785,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75
1785,1,Bottled Water,,1.5
1785,1,Canned Soft Drink,[Diet Coke],1.25
1786,1,Chicken Bowl,"[Fresh Tomato Salsa, Rice]",8.75
1786,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75
1786,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25
